SYMBOL,P
ATP8B2,0.00023869
IL6R,0.00036065
SHE,0.0035201
TDRD10,0.0049221
UBE2Q1,0.011084
CHRNB2,0.011084
ADAR,0.0032967
AL606500.1,0.042374
KCNN3,0.0026615
PMVK,0.0050913
PBXIP1,0.0028688
PYGO2,0.0019255
SHC1,0.0017615
CKS1B,0.001842
FLAD1,0.0021666
LENEP,0.006341
ZBTB7B,0.011917
DCST2,0.010305
DCST1,0.015919
ADAM15,0.0063379
EFNA4,0.0051677
EFNA3,0.0015072
EFNA3,0.0015072
EFNA1,0.0030927
SLC50A1,0.026925
DPM3,0.026925
KRTCAP2,0.026925
RP11-201K10.3,0.026925
TRIM46,0.026925
GBA,0.043217
FAM189B,0.04716
SCAMP3,0.04716
CLK2,0.04716
HCN3,0.04716
PKLR,0.04716
FDPS,0.04716
RUSC1,0.04716
ASH1L,0.046706
MSTO1,0.047769
GON4L,0.030677
SYT11,0.030677
RIT1,0.029198
KIAA0907,0.015683
RXFP4,0.014628
ARHGEF2,0.01602
SSR2,0.017264
UBQLN4,0.033567
LAMTOR2,0.033567
RAB25,0.032488
MEX3A,0.032488
LMNA,0.008809
SEMA4A,0.00077782
SLC25A44,8.8276e-05
PMF1-BGLAP,8.8276e-05
PMF1,8.8276e-05
BGLAP,9.6948e-05
PAQR6,0.00055211
SMG5,0.0023853
TMEM79,0.0041361
C1orf85,0.019811
VHLL,0.019811
CCT3,1.5676e-05
TSACC,5.0669e-05
RHBG,2.6279e-06
C1orf61,4.1118e-06
MEF2D,0.0095412
IQGAP3,0.0046101
TTC24,0.0049189
APOA1BP,0.0049638
GPATCH4,0.0046335
HAPLN2,0.0045688
BCAN,0.0030231
NES,0.0014809
CRABP2,0.0062743
ISG20L2,0.0039345
RRNAD1,0.0025177
MRPL24,0.0016407
HDGF,0.021608
PRCC,0.021608
SH2D2A,0.021608
NTRK1,0.01078
PEAR1,0.027706
LRRC71,0.012451
ARHGEF11,0.0066515
ETV3L,0.0051286
ETV3,0.0039275
FCRL5,0.00056593
FCRL4,0.014654
FCRL3,0.041151
CD5L,0.0071019
KIRREL,0.00137
CD1D,0.0035874
CD1A,0.0059211
CD1C,0.011675
CD1B,0.012948
CD1E,0.0092843
OR10T2,0.0089676
OR10K2,0.0089676
OR10R2,0.038695
OR6Y1,0.041084
OR6P1,0.041084
OR10X1,0.043629
SPTA1,0.015891
OR6K2,0.015891
OR6K3,0.015891
OR6K6,0.039413
OR6N1,0.031799
OR6N2,0.031799
MNDA,0.0038889
PYHIN1,0.00058968
IFI16,0.041992
CADM3,0.0026854
DARC,0.0026854
FCER1A,0.0046629
OR10J3,0.0034657
OR10J1,0.006545
OR10J5,0.011181
APCS,0.0058419
CRP,0.003396
DUSP23,0.0031341
FCRL6,0.0019222
SLAMF8,0.0023561
C1orf204,0.0042113
VSIG8,0.0031011
RP11-190A12.7,0.0028213
CCDC19,0.00082843
AL590560.1,0.018033
TAGLN2,0.018033
IGSF9,0.0027247
SLAMF9,0.0023481
PIGM,0.0020515
KCNJ10,0.00066616
KCNJ9,0.0015049
IGSF8,0.0013097
ATP1A2,0.0010103
ATP1A4,0.00014328
CASQ1,0.0010022
PEA15,0.0019676
DCAF8,0.004505
DCAF8,0.004505
PEX19,0.011659
COPA,0.01102
NCSTN,0.0093864
NHLH1,0.0087775
VANGL2,0.014272
SLAMF6,0.0081584
CD84,0.020744
SLAMF1,0.0144
CD48,4.801e-05
SLAMF7,0.0074411
LY9,0.028175
CD244,0.012675
ITLN1,0.0095199
ITLN2,0.0061643
F11R,0.011337
RP11-544M22.13,0.011337
TSTD1,0.024175
USF1,0.024175
ARHGAP30,0.024175
AL591806.1,0.024175
PVRL4,0.035322
ADAMTS4,0.032317
NDUFS2,0.004292
FCER1G,0.0025775
AL590714.1,0.0025775
APOA2,0.0025775
TOMM40L,0.0025775
NR1I3,0.0025775
PCP4L1,0.00088988
MPZ,0.00089856
SDHC,0.0023378
C1orf192,0.01368
FCGR2A,0.0023566
HSPA6,0.0023566
FCGR3A,0.00088702
FCGR2B,0.00029051
FCGR3B,0.0019363
FCRLA,0.044653
FCRLB,0.0024934
DUSP12,0.0038692
ATF6,5.2912e-05
OLFML2B,0.0011246
NOS1AP,0.00017781
RP11-565P22.6,0.00079851
C1orf226,0.00059224
C1orf111,0.0010294
SH2D1B,0.0013828
UHMK1,0.0053758
UAP1,0.0042081
DDR2,0.0026338
HSD17B7,0.00029109
C1orf110,9.3602e-05
RGS4,0.00094593
RGS5,0.0084297
NUF2,0.012475
PBX1,0.0011441
LMX1A,0.00012149
RXRG,0.0068365
LRRC52,0.013487
MGST3,0.00044522
ALDH9A1,0.0008158
TMCO1,5.2574e-05
UCK2,0.0017022
FAM78B,5.1899e-05
AL626787.1,0.00015854
POGK,0.0020925
TADA1,0.0023947
ILDR2,0.00019052
MAEL,0.00018138
GPA33,0.00021245
DUSP27,0.00017304
POU2F1,0.00035726
CD247,7.7062e-07
CREG1,2.1272e-05
RCSD1,1.4089e-05
MPZL1,0.00092899
ADCY10,0.0012759
MPC2,0.00091666
DCAF6,0.00014497
GPR161,0.0017641
TIPRL,0.00067881
SFT2D2,0.00018599
TBX19,0.0015828
XCL2,0.016703
XCL1,0.0021541
DPT,1.5347e-05
ATP1B1,0.0052177
NME7,0.0006173
BLZF1,0.00036893
CCDC181,0.010692
SLC19A2,0.039956
F5,0.0024654
SELP,0.008069
C1orf112,0.023462
SELL,0.019074
SELE,0.030009
METTL18,0.036506
SCYL3,0.035185
KIFAP3,0.014682
METTL11B,0.0051966
GORAB,0.0030027
PRRX1,0.0095991
MROH9,0.0011362
FMO2,0.015947
FMO1,0.015947
FMO4,0.030418
PRRC2C,0.00076442
MYOC,0.0067518
VAMP4,0.043036
METTL13,0.031604
DNM3,0.0014243
PIGC,0.0015499
C1orf105,0.0038077
SUCO,8.0792e-05
FASLG,0.0056533
TNFSF18,0.0031402
TNFSF4,0.023835
SLC9C2,0.0012056
ANKRD45,0.00058493
KLHL20,0.00071862
CENPL,0.00034253
DARS2,0.0026252
ZBTB37,0.0034391
SERPINC1,0.0025534
RC3H1,0.0055398
RABGAP1L,0.0010363
GPR52,0.0012674
CACYBP,0.004781
MRPS14,0.0092894
TNN,0.00032981
KIAA0040,0.00055246
TNR,6.2162e-06
RFWD2,0.00020607
PAPPA2,0.0028811
ASTN1,0.012742
BRINP2,0.00024966
SEC16B,1.0311e-05
RASAL2,0.00015802
TEX35,0.0025336
C1orf220,0.015246
C1ORF220,0.015246
RALGPS2,0.0021999
ANGPTL1,0.0024386
FAM20B,0.01793
ABL2,0.0018657
SOAT1,0.005768
AXDND1,0.0066884
AL160286.1,0.0061609
NPHS2,0.0047276
TDRD5,0.0027437
FAM163A,0.0067188
TOR1AIP2,0.00098155
IFRG15,0.0068146
TOR1AIP1,0.019262
CEP350,0.024556
QSOX1,0.0030592
LHX4,0.00042012
ACBD6,0.00145
XPR1,0.00015216
KIAA1614,8.3523e-05
AL162431.1,6.5634e-05
STX6,5.5323e-05
MR1,0.00010193
IER5,0.00060338
CACNA1E,1.2074e-06
ZNF648,0.012516
GLUL,0.00010948
TEDDM1,8.5888e-05
RGSL1,9.2845e-05
RNASEL,0.010086
RGS16,0.0007256
RGS8,0.0014459
NPL,3.8698e-05
DHX9,3.7473e-05
SHCBP1L,4.4188e-05
LAMC1,0.019774
LAMC2,0.011532
NMNAT2,0.0047476
SMG7,0.0012071
NCF2,0.013501
ARPC5,0.019091
RGL1,0.0017313
APOBEC4,0.019091
COLGALT2,0.0023478
TSEN15,0.013823
C1orf21,0.0036563
EDEM3,0.026972
FAM129A,0.0037219
RNF2,0.039876
TRMT1L,0.039876
SWT1,0.016927
IVNS1ABP,0.020804
HMCN1,0.0038722
PRG4,0.00090535
TPR,0.0001223
C1orf27,0.0018248
AL596220.1,0.0018248
OCLM,0.0018248
PDC,0.0011489
PTGS2,0.0069056
PLA2G4A,0.00053356
BRINP3,0.018832
RGS18,0.012609
RGS21,0.0013354
RGS1,0.00031549
RGS13,0.0012936
RGS2,0.003062
UCHL5,0.0024611
TROVE2,0.013437
GLRX2,0.020372
CDC73,0.012535
B3GALT2,0.0096481
KCNT2,0.012708
CFH,0.0047795
CFHR3,0.0097544
CFHR1,0.0080134
CFHR2,0.004463
CFHR4,0.0080134
CFHR5,0.011373
F13B,0.016565
ASPM,0.014686
ZBTB41,0.010366
CRB1,0.0020779
DENND1B,0.0050753
C1orf53,0.0019661
LHX9,0.00024352
NEK7,0.01774
ATP6V1G3,0.017895
PTPRC,0.0062194
NR5A2,0.0010989
ZNF281,0.0029541
KIF14,0.0085632
DDX59,0.0026177
CAMSAP2,0.0033126
GPR25,0.0044966
C1orf106,0.0036779
KIF21B,0.012354
CACNA1S,0.0071607
ASCL5,0.0071607
TMEM9,0.0057455
IGFN1,0.012589
PKP1,0.0017191
TNNT2,0.017408
LAD1,0.044517
TNNI1,0.021657
PHLDA3,0.014133
CSRP1,0.010649
AC096677.1,0.0022681
NAV1,0.00011633
IPO9,0.00025968
SHISA4,0.00013192
LMOD1,0.0092882
TIMM17A,0.009235
RNPEP,0.0077806
ELF3,0.0074972
GPR37L1,0.0010417
ARL8A,0.0022165
PTPN7,0.00024061
LGR6,0.00041269
UBE2T,0.0036271
PPP1R12B,0.011511
SYT2,0.00042563
KDM5B,0.00016502
RP11-480I12.4,0.016946
RABIF,0.012653
KLHL12,0.012653
ADIPOR1,0.033024
CYB5R1,0.036727
PPFIA4,0.0035448
MYOG,0.0035448
ADORA1,0.0010253
MYBPH,0.0014692
CHI3L1,0.0014692
CHIT1,0.0034017
BTG2,0.0072016
FMOD,6.0953e-05
PRELP,2.3761e-07
OPTC,0.00058001
ATP2B4,0.0068914
LAX1,0.020168
SOX13,0.00026215
ETNK2,0.0012882
REN,0.0010679
KISS1,0.0065314
GOLT1A,0.0065314
PLEKHA6,0.0007248
PPP1R15B,0.0010845
PIK3C2B,0.00022386
MDM4,0.0026439
LRRN2,0.0049388
NFASC,0.0019901
CNTN2,0.0075438
TMEM81,0.049156
RBBP5,0.049156
DSTYK,0.0015738
TMCC2,4.3533e-05
NUAK2,0.00081805
KLHDC8A,0.00081805
LEMD1,0.002318
CDK18,0.00055786
MFSD4,0.00047764
ELK4,0.00093611
SLC45A3,0.007781
NUCKS1,0.0025033
AC119673.1,0.0073125
RAB7L1,0.0020598
SLC41A1,0.00070711
PM20D1,0.00031001
SLC26A9,0.0026991
FAM72A,0.02557
SRGAP2,0.0026585
IKBKE,0.0026585
C1orf147,0.002485
RASSF5,0.00068408
EIF2D,0.0031065
DYRK3,0.003394
IL19,0.010993
IL20,0.010993
IL24,0.010993
FAIM3,0.010993
PIGR,0.010993
C1orf116,0.021653
YOD1,0.021653
PFKFB2,0.0085054
C4BPB,0.0096791
C4BPA,0.027367
CD55,0.046115
CR1,0.018493
CR1L,0.0062342
CD46,0.0042023
CD34,0.00092662
PLXNA2,0.00044675
CAMK1G,0.024887
LAMB3,0.027844
G0S2,0.049207
HSD11B1,0.0010412
TRAF3IP3,3.6278e-05
C1orf74,3.6278e-05
IRF6,3.6278e-05
DIEXF,0.00018491
SYT14,0.02191
SERTAD4,0.029085
HHAT,6.247e-08
KCNH1,0.0010888
RCOR3,0.0060327
TRAF5,0.0038931
RD3,0.0015348
SLC30A1,0.0010805
NEK2,0.0037435
LPGAT1,4.208e-05
INTS7,0.0055399
DTL,0.0038782
PPP2R5A,0.00041582
TMEM206,0.00067783
NENF,0.0018759
ATF3,0.01066
FAM71A,0.011353
BATF3,0.0063942
NSL1,0.021388
C1orf227,0.018645
FLVCR1,0.0023951
VASH2,0.0007481
ANGEL2,0.0014683
RPS6KC1,0.0008886
PROX1,0.0044027
SMYD2,0.00083681
PTPN14,0.0010721
CENPF,0.028104
KCNK2,0.018419
KCTD3,0.045492
USH2A,0.00033354
ESRRG,4.318e-07
GPATCH2,0.0062929
SPATA17,0.013585
RRP15,0.00031175
TGFB2,8.8313e-05
C1orf143,3.4177e-05
LYPLAL1,0.0036856
SLC30A10,0.0019705
EPRS,0.0016118
BPNT1,0.0013089
IARS2,0.012392
RAB3GAP2,0.034574
AC096644.1,0.0034948
MARK1,0.014916
C1orf115,0.001881
MARC2,0.00041173
MARC1,0.0001041
HLX,0.010256
DUSP10,0.010497
HHIPL2,0.0074317
TAF1A,0.0039435
MIA3,0.0080266
AIDA,0.03058
FAM177B,0.0092354
DISP1,0.0010725
TLR5,0.0064231
SUSD4,0.0012704
C1orf65,0.00053325
CAPN8,0.00019407
CAPN2,2.089e-05
TP53BP2,0.00076487
AC138393.1,0.014448
FBXO28,0.0070531
DEGS1,0.0042449
NVL,0.0029847
CNIH4,0.0027997
WDR26,0.0027997
CNIH3,0.00036703
DNAH14,0.0097368
LBR,0.00023738
AC092811.1,0.001011
ENAH,5.4554e-05
SRP9,0.00077747
EPHX1,0.0010818
TMEM63A,0.0037369
LEFTY1,0.0086975
RP4-559A3.7,0.004923
PYCR2,0.0051932
LEFTY2,0.011865
SDE2,0.0049543
H3F3A,0.0052014
ACBD3,0.0025084
MIXL1,0.0035436
LIN9,0.0010559
PARP1,0.0015255
C1orf95,0.0016357
ITPKB,0.0052398
PSEN2,0.0027046
ADCK3,8.9115e-05
CDC42BPA,0.0014399
ZNF678,0.017219
SNAP47,0.0050302
JMJD4,0.01295
PRSS38,0.0021795
WNT9A,0.0008347
WNT3A,0.0042326
ARF1,0.0032624
C1orf35,0.0031026
MRPL55,0.0031026
GUK1,0.0072764
GJC2,0.011722
IBA57-AS1,0.011722
IBA57,0.023852
C1orf145,0.017636
OBSCN,0.013536
TRIM11,0.015472
TRIM17,0.015472
HIST3H3,0.013281
HIST3H2A,0.006813
HIST3H2BB,0.006813
RNF187,0.0059863
RHOU,0.00046901
TMEM78,0.0015296
RAB4A,0.0005717
SPHAR,0.0019447
CCSAP,0.0010154
ACTA1,5.3889e-05
NUP133,0.0070444
ABCB10,0.0093557
TAF5L,0.0058244
URB2,0.0029541
GALNT2,0.0025701
PGBD5,0.0014296
COG2,0.0022714
AGT,0.022515
CAPN9,0.019583
C1orf198,0.0019221
TTC13,0.00056851
ARV1,0.00069342
FAM89A,0.00046639
TRIM67,0.0024162
C1orf131,0.0083614
GNPAT,0.023617
EXOC8,0.039812
SPRTN,0.039812
TSNAX,0.04258
TSNAX-DISC1,0.04258
DISC1,0.0003487
SIPA1L2,1.1071e-05
MAP10,0.019023
NTPCR,0.0058345
PCNXL2,9.2392e-05
MLK4,0.0012761
KCNK1,0.0079508
SLC35F3,1.6244e-06
COA6,0.00018575
TARBP1,0.00026226
IRF2BP2,0.0006355
TOMM20,0.0017211
RBM34,0.0010437
ARID4B,0.0010437
GNG4,0.042516
LYST,0.018979
NID1,1.0449e-05
GPR137B,1.5097e-05
ERO1LB,0.0002718
EDARADD,0.00033578
LGALS8,0.0011873
HEATR1,0.0032843
ACTN2,0.0034468
MTR,0.00020837
MT1HL1,4.5984e-05
RYR2,1.7546e-06
ZP4,0.0021157
MTRNR2L11,0.0045834
CHRM3,0.00055843
FMN2,5.8912e-06
AL646016.1,3.9023e-05
GREM2,3.0457e-05
RGS7,3.5737e-05
FH,0.00074562
KMO,0.0013557
OPN3,0.0012179
CHML,0.004523
WDR64,0.0026697
EXO1,0.00029985
MAP1LC3C,0.00069509
PLD5,0.00025411
CEP170,0.00040623
AC092782.1,0.0019423
SDCCAG8,0.0043822
AKT3,0.0071894
ZBTB18,0.00021161
AL590483.1,0.00028493
C1orf100,0.0010667
ADSS,0.0002474
C1orf101,0.0020257
DESI2,6.6957e-05
COX20,0.0010169
HNRNPU,0.0010169
RP11-156E8.1,0.00091925
EFCAB2,0.00040823
KIF26B,2.6177e-08
SMYD3,3.1062e-05
TFB2M,0.0020336
CNST,0.0030284
SCCPDH,0.00076385
AHCTF1,0.0015446
ZNF695,0.0051746
ZNF670,0.0017433
ZNF669,0.0037651
C1orf229,0.0055015
ZNF124,0.0020124
ZNF496,0.0082647
NLRP3,5.1497e-06
OR2B11,0.00026883
GCSAML,0.00059294
OR2C3,0.00029951
OR2G2,0.0014083
OR2G3,0.0016894
OR13G1,0.041446
OR6F1,0.017072
OR14A2,0.017072
OR14K1,0.0094562
OR1C1,0.0094562
OR14A16,0.00047066
OR11L1,0.00018645
TRIM58,0.00018645
OR2W3,2.9436e-05
OR2T8,2.4761e-05
OR2AJ1,0.00022566
OR2L13,0.00064971
OR2L8,0.00022566
OR2AK2,7.3796e-05
OR2L5,0.0071096
OR2L2,0.0049895
OR2L3,0.0061841
OR2M5,0.00035056
OR2M2,0.00024137
OR2M3,0.00093959
OR2M4,0.0010742
OR2T33,0.0081142
OR2T12,0.012222
OR2M7,0.012453
OR14C36,0.002107
OR2T4,7.0362e-05
OR2T6,7.0362e-05
OR2T1,0.00050017
OR2T7,0.0026998
OR2T2,0.0067605
OR2T3,0.0037425
OR2T5,0.0037425
OR2G6,0.02086
OR2T29,0.0021534
OR2T34,0.0021534
OR2T10,0.0037421
OR2T11,0.00055134
OR2T35,0.0016639
OR2T27,0.0021071
OR14I1,0.0031685
SH3BP5L,0.011067
ZNF672,0.011067
ZNF692,0.0069984
FAM110C,0.0068734
SH3YL1,0.027241
ACP1,0.030546
FAM150B,0.024933
TMEM18,0.0052442
SNTG2,0.0013987
TPO,0.0079962
PXDN,0.003639
MYT1L,0.00054412
TSSC1,0.0077129
TRAPPC12,0.002412
ADI1,0.012909
RP13-512J5.1,0.00056026
RNASEH1,0.00036311
RPS7,5.5869e-05
COLEC11,3.8133e-05
ALLC,0.00040375
DCDC2C,0.0063597
SOX11,3.9217e-05
DKFZP761K2322,0.00014737
CMPK2,0.0016649
RSAD2,0.00042903
RNF144A,0.0001826
ID2,0.0081754
KIDINS220,0.0003118
MBOAT2,0.0052145
ASAP2,0.010175
ITGB1BP1,0.024255
CPSF3,0.020611
IAH1,0.020724
ADAM17,0.01376
YWHAQ,0.0016014
TAF1B,0.002666
GRHL1,0.0012859
KLF11,0.0006133
CYS1,0.0010947
AC104794.4,0.0062757
RRM2,0.016911
C2orf48,0.0044127
HPCAL1,9.0283e-05
ODC1,0.0022636
NOL10,4.1087e-05
ATP6V1C2,0.0019089
PDIA6,0.0015114
AC092687.4,0.0016516
KCNF1,0.029171
C2orf50,0.0017505
PQLC3,0.011488
ROCK2,0.0063701
E2F6,0.018002
AC099344.1,0.018002
GREB1,0.00052344
NTSR2,0.0016063
LPIN1,0.0005464
TRIB2,0.011605
FAM84A,0.0017285
AC011897.1,0.0036552
NBAS,4.1844e-05
DDX1,0.0035456
AC008271.1,0.0028794
MYCN,0.0024815
FAM49A,2.2e-05
RAD51AP2,0.015539
VSNL1,0.016864
SMC6,0.0028605
GEN1,0.0027757
MSGN1,0.00035587
KCNS3,0.00017232
RDH14,0.00044361
NT5C1B-RDH14,1.8323e-05
NT5C1B,1.8323e-05
OSR1,0.0088535
TTC32,0.00035032
WDR35,0.0057413
MATN3,0.0079975
LAPTM4A,0.0090184
SDC1,0.00055217
PUM2,0.0013386
RHOB,0.0009776
HS1BP3,0.00017157
GDF7,0.00057701
C2orf43,2.2283e-05
APOB,0.01049
TDRD15,0.011167
KLHL29,3.7047e-05
AC011239.1,0.00039633
ATAD2B,0.019164
UBXN2A,0.020641
MFSD2B,0.0029222
C2orf44,0.0029222
FKBP1B,0.014316
SF3B14,0.014316
FAM228B,0.014316
TP53I3,0.014316
PFN4,0.028106
RP11-507M3.1,0.028106
ITSN2,0.0019134
NCOA1,0.0053464
PTRHD1,0.02827
CENPO,0.02827
ADCY3,0.018016
DNAJC27,0.0096165
EFR3B,0.0028971
POMC,0.0034608
DNMT3A,1.8488e-05
DTNB,0.0001951
ASXL2,0.006328
KIF3C,0.013515
RAB10,0.0010823
GAREML,0.00097465
HADHA,0.00097465
HADHB,0.0017083
GPR113,0.017081
EPT1,0.0085794
DRC1,0.0082552
OTOF,0.0034303
C2orf70,0.0055161
CIB4,0.0028345
KCNK3,0.00058451
SLC35F6,0.015875
CENPA,0.01091
DPYSL5,0.0049098
MAPRE3,0.034846
KHK,0.0034628
CGREF1,0.0034628
ABHD1,0.0013045
PREB,0.0013045
C2orf53,0.0013045
TCF23,0.0013045
SLC5A6,0.017517
ATRAID,0.017517
CAD,0.0026899
SLC30A3,0.0030408
DNAJC5G,0.0030408
TRIM54,0.0030408
UCN,0.0034403
MPV17,0.0035351
GTF3C2,0.0066791
EIF2B4,0.011778
SNX17,0.011778
ZNF513,0.011778
PPM1G,0.0053943
NRBP1,0.0035226
KRTCAP3,0.0026201
IFT172,0.002571
FNDC4,0.0070966
GCKR,0.016967
AC109829.1,0.027402
C2orf16,0.02858
ZNF512,0.023979
CCDC121,0.021259
GPN1,0.021259
SUPT7L,0.01869
SLC4A1AP,0.015437
AC074091.13,0.018381
BRE,3.5099e-05
FOSL2,9.3822e-05
PLB1,5.648e-05
PPP1CB,0.016718
SPDYA,0.016516
TRMT61B,0.01592
WDR43,0.015944
FAM179A,0.0061859
C2orf71,0.0066907
CLIP4,0.0002598
ALK,5.318e-06
YPEL5,0.0080512
LBH,0.00042659
LCLAT1,0.0015098
CAPN13,0.0065033
GALNT14,0.0044617
CAPN14,0.0019986
EHD3,0.0019145
XDH,0.0021851
MEMO1,3.8009e-05
DPY30,5.8718e-05
SPAST,0.00014816
SLC30A6,0.00020473
NLRC4,0.00019538
YIPF4,9.0661e-05
BIRC6,0.0010483
TTC27,0.00010151
LTBP1,1.5484e-05
RASGRP3,7.7361e-05
FAM98A,0.0045215
CRIM1,5.8306e-05
AC007401.2,0.00047835
FEZ2,0.0030392
VIT,0.00033178
STRN,0.0031694
HEATR5B,0.0012129
GPATCH11,0.0011279
EIF2AK2,2.7552e-05
SULT6B1,0.0027372
CEBPZ-AS1,0.0029131
CEBPZ,0.0047955
NDUFAF7,0.0089993
PRKD3,0.0094202
QPCT,0.004861
CDC42EP3,0.043747
RMDN2,0.0018117
CYP1B1,0.0027197
ATL2,0.00091644
HNRNPLL,0.0021704
GALM,0.00079974
SRSF7,0.0082531
GEMIN6,0.0026104
DHX57,0.0017381
MORN2,0.0052868
ARHGEF33,0.0029894
AC019171.1,0.010263
SOS1,0.0025736
CDKL4,0.033755
MAP4K3,0.015482
TMEM178A,0.0050803
THUMPD2,0.0036932
SLC8A1,0.00012732
AC007377.1,0.028012
C2orf91,0.00097936
PKDCC,0.032594
EML4,0.012463
COX7A2L,0.015755
KCNG3,0.0085761
MTA3,0.0042213
OXER1,0.007914
HAAO,0.0048901
THADA,0.019398
ZFP36L2,0.004608
PLEKHH2,0.017979
DYNC2LI1,0.0053586
ABCG5,0.0081413
ABCG8,0.0032089
LRPPRC,0.0074266
PPM1B,0.0037793
CAMKMT,0.0028037
SIX3,0.0040457
SIX2,9.8258e-05
SRBD1,0.0013673
PRKCE,1.7129e-05
EPAS1,7.4925e-05
TMEM247,0.00038211
ATP6V1E2,0.0011823
RHOQ,0.0024096
PIGF,0.0027032
CRIPT,0.0016347
SOCS5,0.0049421
LINC01118,0.00023659
LINC01119,0.00019608
MCFD2,0.00076585
TTC7A,0.00023187
C2orf61,0.00092036
RP11-761B3.1,0.0019223
CALM2,0.0051173
EPCAM,0.038116
MSH2,0.008419
KCNK12,0.008419
AC138655.1,0.00045224
MSH6,0.0023404
FBXO11,0.016764
FOXN2,0.020047
PPP1R21,0.013117
STON1,0.019222
STON1-GTF2A1L,6.9102e-05
GTF2A1L,0.00026514
LHCGR,0.00026514
FSHR,0.0020556
NRXN1,1.3627e-06
GPR75-ASB3,0.00077004
ASB3,0.0022569
CHAC2,0.0074093
ERLEC1,0.0016508
GPR75,0.0051519
PSME4,0.0021428
ACYP2,0.0039036
TSPYL6,0.0030425
C2orf73,0.00196
SPTBN1,0.0030115
EML6,9.2137e-05
RTN4,0.0014473
CLHC1,0.0053557
RPS27A,0.0071344
MTIF2,0.002214
CCDC88A,5.6501e-07
CCDC104,0.00024257
SMEK2,0.00041768
PNPT1,0.0018452
EFEMP1,0.0021145
CCDC85A,0.0015334
VRK2,0.0049832
FANCL,0.0023557
BCL11A,0.0040659
PAPOLG,0.0015242
REL,0.0071325
PUS10,0.049838
PEX13,0.049838
KIAA1841,0.049838
USP34,0.027395
XPO1,0.014536
FAM161A,0.01073
CCT4,0.0034978
COMMD1,0.0012689
TMEM17,0.0081121
EHBP1,0.0076732
OTX1,0.00069459
WDPCP,9.3045e-05
MDH1,0.025387
UGP2,0.0004277
VPS54,0.00070596
PELI1,0.0011152
LGALSL,0.00054135
AFTPH,9.2046e-06
SERTAD2,0.0022778
SLC1A4,0.0051652
CEP68,0.0030426
RAB1A,0.0017417
ACTR2,0.001272
SPRED2,0.0043461
MEIS1,0.00018157
ETAA1,0.0015951
C1D,0.00033231
WDR92,0.0010363
RP11-474G23.1,0.00057935
PNO1,0.0015481
PPP3R1,0.0051831
CNRIP1,0.0024992
PLEK,0.0074621
FBXO48,0.001501
APLF,0.0040131
PROKR1,0.0035623
ARHGAP25,0.002556
BMP10,0.0083291
GKN2,0.049366
GKN1,0.049813
ANTXR1,0.00078325
GFPT1,0.028176
NFU1,0.028046
AAK1,4.1121e-05
ANXA4,5.9687e-05
GMCL1,0.0047507
SNRNP27,0.0093959
MXD1,0.0064216
AC019206.1,0.01218
ASPRV1,0.0064588
C2orf42,0.016677
TIA1,0.025225
PCYOX1,0.025523
SNRPG,0.034616
FAM136A,0.034977
TGFA,0.0021688
ADD2,0.0020385
FIGLA,0.0016847
CLEC4F,0.0020902
CD207,0.0020902
VAX2,0.00069166
ATP6V1B1,4.4702e-05
AC007040.11,0.00034497
ANKRD53,0.00069068
TEX261,0.00049749
NAGK,0.00052745
MCEE,0.0011707
MPHOSPH10,0.0007458
PAIP2B,0.0030286
ZNF638,0.0077297
DYSF,0.00052403
CYP26B1,0.0059033
EXOC6B,0.00034532
SPR,0.0109
EMX1,0.0033704
SFXN5,0.00040657
RAB11FIP5,0.00030648
NOTO,0.018313
FBXO41,0.048855
EGR4,0.048855
ALMS1,0.00058928
NAT8,0.012795
TPRKB,0.039202
DUSP11,0.039202
C2orf78,0.039202
STAMBP,0.039202
ACTG2,0.023707
DGUOK,0.013329
TET3,0.0068333
MGC10955,0.0098472
BOLA3,0.0082289
MOB1A,0.0082289
CATX-2,0.0043417
MTHFD2,0.0015208
RP11-287D1.3,0.00032697
SLC4A5,0.00032697
DCTN1,0.004454
C2orf81,0.00064846
WDR54,0.0014764
RTKN,0.0006972
INO80B,0.00066764
WBP1,0.00066764
MOGS,0.0014852
MRPL53,0.0014852
CCDC142,0.0025342
TTC31,0.0025342
LBX2,0.0090515
PCGF1,0.0090515
TLX2,0.0090515
DQX1,0.0056488
AUP1,0.0056488
HTRA2,0.0056488
LOXL3,0.0039806
DOK1,0.0039806
M1AP,0.0016783
SEMA4F,0.0010798
HK2,0.0022724
POLE4,0.0013202
TACR1,0.0015012
EVA1A,0.00039362
MRPL19,0.0027554
GCFC2,0.0048554
LRRTM4,8.1401e-06
REG3G,0.0042346
REG1B,0.00016476
REG1A,0.0003447
REG3A,0.0040245
CTNNA2,2.7437e-07
LRRTM1,0.0020595
SUCLG1,0.035244
DNAH6,0.018628
TRABD2A,0.013908
AC022210.1,0.011663
TMSB10,0.0092372
KCMF1,0.00049238
TCF7L1,2.3343e-05
TGOLN2,0.001478
RETSAT,0.00059754
ELMOD3,0.00014371
CAPG,0.00019924
SH2D6,0.00015441
MAT2A,0.0004975
GGCX,0.0004975
VAMP8,0.00082927
VAMP5,0.0027908
RNF181,0.0029539
TMEM150A,0.0029539
USP39,0.004914
C2orf68,0.002429
SFTPB,0.01109
GNLY,0.0008067
ATOH8,0.0010552
ST3GAL5,0.00031726
POLR1A,0.0041739
PTCD3,0.011299
