SYMBOL,P
UBAP2L,0.0018668
HAX1,0.0016494
AQP10,0.002454
ATP8B2,0.0028584
IL6R,0.00019569
SHE,0.00020749
TDRD10,2.8431e-05
UBE2Q1,0.00050925
CHRNB2,0.0002237
ADAR,7.8847e-05
AL606500.1,0.00031113
KCNN3,2.9548e-07
PMVK,0.021549
PBXIP1,0.013433
PYGO2,0.010015
SHC1,0.010015
CKS1B,0.010015
FLAD1,0.0053105
LENEP,0.0082702
ZBTB7B,0.0015869
DCST2,0.0015869
DCST1,0.0015869
ADAM15,0.00037547
EFNA4,0.0014346
EFNA3,0.0014346
EFNA3,0.0014346
RP11-201K10.3,0.039863
TRIM46,0.039863
MUC1,0.039863
THBS3,0.039863
MTX1,0.010571
GBA,0.010571
FAM189B,0.010571
SCAMP3,0.010571
CLK2,0.010571
HCN3,0.0039159
PKLR,0.0097581
FDPS,0.0097581
RUSC1,0.024899
ASH1L,0.00016117
MSTO1,0.0056345
YY1AP1,0.021589
DAP3,0.0056345
GON4L,0.002003
SYT11,0.0053956
RIT1,0.0096926
KIAA0907,0.039349
RXFP4,0.0087808
ARHGEF2,0.00069147
SSR2,0.00045196
UBQLN4,0.000424
LAMTOR2,0.012068
RAB25,0.0091586
MEX3A,0.010937
LMNA,0.0043836
SEMA4A,0.0029303
SLC25A44,0.0036765
PMF1-BGLAP,0.00027357
PMF1,0.00027357
BGLAP,1.3076e-05
PAQR6,1.3076e-05
SMG5,7.1899e-06
TMEM79,3.9913e-05
C1orf85,6.628e-05
VHLL,2.2047e-05
CCT3,6.4828e-07
TSACC,1.7442e-07
RHBG,3.1352e-05
C1orf61,0.0027458
MEF2D,0.0056662
IQGAP3,0.0033712
TTC24,5.3052e-05
APOA1BP,3.1942e-05
GPATCH4,3.1942e-05
HAPLN2,0.00027957
BCAN,0.00040993
NES,0.015835
CRABP2,0.03935
ISG20L2,0.03935
RRNAD1,0.03935
MRPL24,0.03935
HDGF,0.03935
PRCC,0.019935
SH2D2A,0.0034917
NTRK1,0.00064582
INSRR,0.0034917
PEAR1,0.0035419
LRRC71,0.00853
ARHGEF11,0.0093298
ETV3L,0.0075971
ETV3,0.0028421
FCRL5,0.0018475
FCRL4,0.023731
FCRL3,0.0087982
FCRL2,0.0052034
FCRL1,0.0024288
CD5L,0.0008515
KIRREL,0.00012437
CD1D,0.00027725
CD1A,0.0012483
CD1C,0.0017684
CD1B,0.0090943
CD1E,0.0048629
OR10T2,0.0096587
OR10K2,0.0082858
OR10K1,0.013463
OR10R2,0.010494
OR10X1,0.0027191
OR10Z1,0.0027191
SPTA1,0.00033822
OR6K2,0.0008037
OR6K3,0.00099382
OR6K6,0.0041654
OR6N1,0.0042789
OR6N2,0.005522
MNDA,0.0040596
PYHIN1,0.0042872
IFI16,0.033724
AIM2,0.014724
CADM3,0.0061882
DARC,0.012473
FCER1A,0.0060871
OR10J3,0.0060871
OR10J1,0.032866
APCS,0.037582
DUSP23,0.013118
FCRL6,0.00059281
SLAMF8,0.0014815
C1orf204,0.0030708
VSIG8,0.0030708
RP11-190A12.7,0.0030708
CCDC19,0.0030708
AL590560.1,0.012661
TAGLN2,0.0064585
IGSF9,0.0068534
SLAMF9,0.013977
PIGM,0.0035456
KCNJ10,0.0076989
KCNJ9,0.0076989
IGSF8,0.0022006
ATP1A2,0.0007469
ATP1A4,0.00063611
CASQ1,0.00081895
PEA15,0.0045015
DCAF8,0.007379
DCAF8,0.0082015
PEX19,0.010016
COPA,0.0062818
NCSTN,0.0035963
NHLH1,0.0035897
VANGL2,2.02e-05
SLAMF6,0.00027319
CD84,0.0030226
SLAMF1,0.0012539
CD48,3.0855e-05
SLAMF7,9.2946e-05
LY9,0.00070537
CD244,0.0024047
ITLN1,0.0015876
ITLN2,0.0039326
F11R,0.0039752
RP11-544M22.13,0.0050845
TSTD1,0.023308
USF1,0.0094153
ARHGAP30,0.00055415
AL591806.1,0.00074898
PVRL4,0.00068295
KLHDC9,0.0012259
PFDN2,0.00099587
NIT1,0.0011687
DEDD,0.0011056
UFC1,0.0007185
USP21,0.00055815
PPOX,0.00044195
B4GALT3,0.00044195
ADAMTS4,0.00033515
NDUFS2,9.5059e-05
FCER1G,0.00012027
AL590714.1,0.00038831
APOA2,0.00046407
TOMM40L,0.00069687
NR1I3,0.000334
PCP4L1,5.3562e-05
MPZ,0.0013342
SDHC,0.00087465
C1orf192,0.0014001
FCGR2B,0.013868
FCRLA,0.0026959
FCRLB,0.0026959
DUSP12,0.0076488
ATF6,0.001073
OLFML2B,5.9137e-06
NOS1AP,0.00023569
RP11-565P22.6,0.0010831
C1orf226,0.00063385
C1orf111,0.00027483
SH2D1B,0.0011509
UHMK1,0.0048451
UAP1,0.00724
DDR2,0.013272
HSD17B7,0.019564
C1orf110,0.0025734
RGS4,0.0024508
RGS5,2.0717e-06
NUF2,0.0047872
PBX1,1.8891e-05
LMX1A,0.00042936
RXRG,0.0041491
LRRC52,0.00023473
MGST3,0.00028172
ALDH9A1,0.00080389
TMCO1,0.00016159
UCK2,9.4677e-05
FAM78B,3.4212e-06
AL626787.1,0.0014653
POGK,0.012078
TADA1,0.012343
ILDR2,0.0059789
MAEL,0.003722
GPA33,0.00081586
DUSP27,0.00053487
POU2F1,0.0012043
CD247,1.0245e-05
CREG1,3.8309e-05
RCSD1,0.00054372
MPZL1,0.0046087
ADCY10,0.0048742
MPC2,0.03932
DCAF6,0.03932
TIPRL,0.019631
SFT2D2,0.00070647
TBX19,3.9705e-05
XCL2,4.362e-05
XCL1,0.0030198
DPT,0.0041743
ATP1B1,0.016668
NME7,0.013147
BLZF1,0.017376
CCDC181,0.015632
SLC19A2,0.0113
F5,0.00064109
SELP,0.0028984
C1orf112,0.012148
SELL,0.0045327
SELE,0.022944
METTL18,0.02605
SCYL3,0.015829
KIFAP3,0.020769
METTL11B,0.021054
GORAB,0.022102
PRRX1,0.015991
MROH9,0.00051496
FMO4,0.0078803
PRRC2C,0.0089313
MYOC,0.00087207
VAMP4,0.0069373
METTL13,0.0069814
DNM3,8.2309e-05
PIGC,0.0037718
C1orf105,0.0012902
SUCO,0.009566
FASLG,0.00058781
TNFSF18,0.0014483
TNFSF4,0.0012069
PRDX6,0.043307
SLC9C2,0.014466
ANKRD45,0.040613
KLHL20,0.013813
CENPL,0.018855
DARS2,0.017483
ZBTB37,0.026416
SERPINC1,0.029825
RC3H1,0.014026
RABGAP1L,0.025033
GPR52,0.022823
CACYBP,0.014703
MRPS14,0.011909
TNN,0.00021205
KIAA0040,0.0014166
TNR,5.0978e-05
RFWD2,0.00479
PAPPA2,7.9816e-05
ASTN1,0.00022511
BRINP2,0.00085434
SEC16B,0.0014067
RASAL2,0.00042679
TEX35,0.0028923
C1orf220,0.0044667
C1ORF220,0.0044667
RALGPS2,0.013248
FAM20B,0.01634
TOR3A,0.0071228
ABL2,0.0071228
AXDND1,0.0086846
AL160286.1,0.017501
NPHS2,0.0086846
TDRD5,0.018938
FAM163A,0.0047834
TOR1AIP2,0.010596
IFRG15,0.010167
TOR1AIP1,0.039415
CEP350,0.00089773
QSOX1,0.00057363
LHX4,0.00031852
ACBD6,0.0042635
XPR1,0.002458
KIAA1614,0.0074103
AL162431.1,0.010614
STX6,0.0023796
MR1,0.0098995
IER5,0.0037369
CACNA1E,0.0024105
ZNF648,0.004719
GLUL,0.0069564
TEDDM1,0.0099846
RGSL1,0.0017999
RNASEL,0.0013283
RGS16,0.0013283
RGS8,0.0015946
NPL,0.018909
DHX9,0.021478
SHCBP1L,0.05047
LAMC1,0.0052638
LAMC2,0.0033344
NMNAT2,2.2486e-05
SMG7,2.1499e-05
NCF2,6.6323e-05
ARPC5,0.0029302
RGL1,2.9681e-05
APOBEC4,0.0085929
COLGALT2,0.00038634
TSEN15,0.0054207
C1orf21,4.8566e-05
EDEM3,0.0026933
FAM129A,0.0029618
RNF2,0.011903
TRMT1L,0.010492
SWT1,0.0075812
IVNS1ABP,0.0056485
HMCN1,0.00052014
PRG4,0.021246
TPR,0.021246
C1orf27,0.044799
PTGS2,0.045532
PLA2G4A,0.0019682
BRINP3,0.0020286
RGS18,0.033851
RGS21,0.0015913
RGS1,0.00080101
RGS13,0.043713
RGS2,0.016986
UCHL5,0.0090934
TROVE2,0.0079297
GLRX2,0.0079297
CDC73,0.0047654
B3GALT2,0.048189
KCNT2,0.00017762
CFH,0.038176
CFHR3,0.026387
CFHR1,0.017294
CFHR2,0.0032123
CFHR4,0.0032123
CFHR5,0.040129
F13B,0.018537
ASPM,0.016051
ZBTB41,0.012955
CRB1,0.0079492
DENND1B,0.013547
C1orf53,0.014383
LHX9,0.0023207
NEK7,0.0010337
ATP6V1G3,0.048838
PTPRC,0.035941
NR5A2,0.00017786
ZNF281,0.042839
KIF14,0.0018769
DDX59,0.0033202
CAMSAP2,0.00039335
GPR25,0.00027713
C1orf106,0.00027713
KIF21B,0.0036603
CACNA1S,0.00027665
ASCL5,0.00027779
TMEM9,4.0966e-07
IGFN1,0.00094993
PKP1,0.0010804
TNNT2,1.8761e-05
LAD1,4.3257e-05
TNNI1,1.6537e-05
PHLDA3,0.00011502
CSRP1,0.00030031
AC096677.1,0.00217
NAV1,0.0091448
IPO9,0.0034444
SHISA4,0.0058888
LMOD1,0.0018841
TIMM17A,0.00069003
RNPEP,0.00047416
ELF3,0.00047416
GPR37L1,6.0851e-05
ARL8A,6.0851e-05
PTPN7,8.5985e-05
LGR6,0.0011611
UBE2T,0.034365
PPP1R12B,0.0054278
SYT2,0.016343
KDM5B,0.0022255
RP11-480I12.4,0.011426
RABIF,0.01097
KLHL12,0.0084474
ADIPOR1,0.0081398
CYB5R1,0.0081398
TMEM183A,0.026531
PPFIA4,0.0083204
MYOG,0.0073488
ADORA1,0.0026299
MYBPH,0.0050789
CHI3L1,0.0024196
CHIT1,0.0015759
BTG2,0.00013787
FMOD,2.6883e-05
PRELP,0.011894
OPTC,0.015444
ATP2B4,0.0086215
LAX1,0.011783
ZC3H11A,0.015477
ZBED6,0.015477
SNRPE,0.015477
SOX13,0.00024943
ETNK2,0.0011879
REN,0.0018941
KISS1,0.007322
GOLT1A,0.007322
PLEKHA6,0.0047651
PIK3C2B,0.0090946
MDM4,0.0021946
LRRN2,0.0038111
NFASC,2.1933e-05
CNTN2,0.0001008
TMEM81,0.01002
RBBP5,0.0097825
DSTYK,0.022286
TMCC2,0.047087
NUAK2,0.00060259
KLHDC8A,0.00053342
LEMD1,2.083e-05
CDK18,0.00033215
MFSD4,0.0013329
ELK4,0.00086222
SLC45A3,0.001008
NUCKS1,0.0049811
AC119673.1,0.003691
RAB7L1,0.0063614
SLC41A1,0.0029666
PM20D1,0.0068179
SLC26A9,0.0099946
FAM72A,0.010253
AVPR1B,0.011516
C1orf186,0.011516
SRGAP2,0.030604
IKBKE,0.030604
RASSF5,0.0065132
EIF2D,0.005177
DYRK3,0.0025096
MAPKAPK2,0.012866
IL10,0.0030861
IL19,0.00098832
IL20,0.018028
IL24,0.049071
FAIM3,0.049071
C1orf116,0.0086653
YOD1,0.0034838
PFKFB2,0.0031807
C4BPB,0.001164
C4BPA,0.00079048
CD55,0.00058278
CR2,0.0086244
CR1,0.012132
CR1L,0.005744
CD46,0.0043867
CD34,0.0044439
PLXNA2,0.0020015
CAMK1G,0.00016554
LAMB3,0.00021974
G0S2,2.9832e-05
HSD11B1,9.7096e-05
TRAF3IP3,0.017973
C1orf74,0.022393
IRF6,0.021188
DIEXF,0.022835
SYT14,0.0016028
SERTAD4,0.0017067
HHAT,1.7774e-06
KCNH1,0.0021845
RCOR3,0.0071558
TRAF5,0.014617
RD3,0.0012015
SLC30A1,0.00071876
NEK2,0.00683
LPGAT1,0.0028244
INTS7,0.00016708
DTL,0.00021935
PPP2R5A,0.023742
TMEM206,0.011079
NENF,0.011079
ATF3,0.00045259
FAM71A,0.0032239
BATF3,0.006019
NSL1,0.0045615
TATDN3,0.004984
C1orf227,0.0061262
FLVCR1,0.0051703
VASH2,0.013002
ANGEL2,0.012579
RPS6KC1,0.0014501
PROX1,0.0035618
SMYD2,5.9914e-05
PTPN14,2.3129e-05
CENPF,0.0018669
KCNK2,0.0038229
KCTD3,0.048381
USH2A,2.9825e-06
ESRRG,7.0188e-08
GPATCH2,0.0073873
SPATA17,0.0031913
RRP15,0.012195
TGFB2,0.012195
C1orf143,0.032634
LYPLAL1,0.011173
SLC30A10,0.0033327
EPRS,0.0032279
BPNT1,0.0004053
IARS2,0.0004053
RAB3GAP2,0.00018953
AC096644.1,0.0062472
MARK1,0.013298
C1orf115,0.0010772
MARC2,7.1147e-06
MARC1,0.00048664
HLX,0.015839
DUSP10,3.841e-05
HHIPL2,0.003353
TAF1A,0.0072824
MIA3,0.0062946
AIDA,0.00087704
BROX,0.0012236
FAM177B,0.00095101
DISP1,0.00090407
TLR5,0.011832
SUSD4,0.0021586
C1orf65,0.006942
CAPN8,0.0034055
CAPN2,0.0027505
TP53BP2,0.0020388
AC138393.1,0.032378
FBXO28,0.0037852
DEGS1,0.026236
NVL,0.00046436
CNIH4,0.0023185
WDR26,0.0027573
CNIH3,0.0019865
DNAH14,0.00023533
LBR,0.0087873
AC092811.1,0.00062639
ENAH,0.014605
SRP9,0.00056397
EPHX1,6.1568e-05
TMEM63A,0.0012062
LEFTY1,0.0024902
RP4-559A3.7,0.0024902
PYCR2,0.0022499
LEFTY2,0.0028895
SDE2,0.0029966
H3F3A,0.0096383
ACBD3,0.00016207
MIXL1,5.7538e-05
LIN9,9.8382e-05
PARP1,0.0045873
C1orf95,0.010346
ITPKB,0.01011
PSEN2,0.00053713
ADCK3,0.00020249
CDC42BPA,0.0014763
ZNF678,0.047444
WNT9A,0.00022398
GUK1,0.019673
GJC2,0.020468
IBA57-AS1,0.020468
IBA57,0.020468
C1orf145,0.021842
OBSCN,0.0067962
TRIM11,0.0011722
TRIM17,0.0011722
HIST3H3,0.042027
HIST3H2A,0.042027
HIST3H2BB,0.042027
RNF187,0.029236
RHOU,0.0020913
TMEM78,5.6916e-05
RAB4A,2.9497e-05
SPHAR,0.00017722
CCSAP,0.0015091
ACTA1,0.000207
NUP133,0.00023829
ABCB10,0.00073835
TAF5L,0.004718
URB2,0.0097562
GALNT2,4.3572e-05
PGBD5,0.00065931
COG2,0.017717
AGT,0.0035387
CAPN9,0.002033
C1orf198,0.0027769
TTC13,0.0036618
ARV1,0.0057743
FAM89A,0.0057515
TRIM67,0.010592
C1orf131,0.049132
GNPAT,0.00020028
EXOC8,0.003839
SPRTN,0.002276
EGLN1,0.0064303
TSNAX,0.010021
TSNAX-DISC1,0.0019228
DISC1,0.001397
SIPA1L2,0.00017936
MAP10,0.0038079
NTPCR,0.0016588
PCNXL2,6.4426e-06
MLK4,0.0013032
KCNK1,0.00015639
SLC35F3,5.1416e-06
COA6,2.1309e-06
TARBP1,1.6513e-05
IRF2BP2,0.011112
TOMM20,0.00038102
RBM34,8.482e-05
ARID4B,1.4729e-05
GGPS1,0.0016092
TBCE,0.0010241
B3GALNT2,0.004905
GNG4,0.0005527
LYST,0.00029762
NID1,0.00029737
GPR137B,0.00019342
ERO1LB,0.0028468
EDARADD,0.00049241
LGALS8,0.016292
HEATR1,0.014801
ACTN2,0.00026639
MTR,0.0016333
MT1HL1,0.015909
RYR2,7.3353e-05
ZP4,0.027783
MTRNR2L11,0.001963
CHRM3,4.0259e-05
FMN2,3.4793e-06
AL646016.1,2.337e-06
GREM2,6.8955e-07
RGS7,0.0035156
FH,0.00027177
KMO,0.00037545
OPN3,6.5774e-05
CHML,0.00031573
WDR64,0.00010121
EXO1,2.4684e-06
MAP1LC3C,0.0042132
PLD5,3.7571e-06
CEP170,0.0053006
AC092782.1,0.020013
SDCCAG8,4.002e-05
AKT3,0.00057824
ZBTB18,0.022716
AL590483.1,0.022716
C1orf100,8.8579e-05
ADSS,0.00011354
C1orf101,0.0028221
DESI2,0.0010698
COX20,0.001676
HNRNPU,0.00019969
RP11-156E8.1,0.011491
EFCAB2,0.0010606
KIF26B,1.108e-07
SMYD3,3.8835e-05
TFB2M,0.0016499
CNST,0.0030385
SCCPDH,0.01047
AHCTF1,0.00092996
ZNF695,0.0026947
ZNF670,0.0024526
ZNF669,0.0096105
C1orf229,0.0084116
ZNF124,0.0019777
ZNF496,0.00042145
NLRP3,0.0021316
OR2B11,0.0039724
GCSAML,0.0021446
OR2C3,0.0029407
OR2G2,0.001607
OR2G3,0.013715
OR13G1,0.013682
OR6F1,0.0099356
OR14A2,0.035456
OR14K1,0.036471
OR1C1,0.036471
OR14A16,0.0058306
OR11L1,0.0041108
TRIM58,0.0067465
OR2W3,0.0060437
OR2T8,0.012388
OR2AJ1,0.01473
OR2L13,0.0067735
OR2L8,0.0017604
OR2AK2,0.0065479
OR2L5,0.0074401
OR2L2,0.012838
OR2L3,0.0015167
OR2M5,0.022105
OR2M2,0.019866
OR2M3,0.0072947
OR2M4,0.0052356
OR2T33,0.0093154
OR2T12,0.0032569
OR2M7,0.0087521
OR14C36,0.0028671
OR2T4,0.0011368
OR2T6,0.0022133
OR2T1,0.0031157
OR2T7,0.0024801
OR2T2,0.0024801
OR2T3,0.010912
OR2T29,0.011444
OR2T34,0.00072041
OR2T10,0.00017766
OR2T11,0.000126
OR2T35,3.4974e-05
OR2T27,3.4974e-05
OR14I1,6.5908e-05
LYPD8,0.037565
SH3BP5L,0.005605
ZNF672,0.011345
ZNF692,0.01059
PGBD2,0.0094544
FAM110C,0.0081311
SH3YL1,0.01849
ACP1,0.024587
FAM150B,0.026725
TMEM18,4.021e-05
SNTG2,0.0061818
TPO,0.020047
PXDN,0.00052845
MYT1L,0.00017975
TSSC1,0.0065363
TRAPPC12,0.0014145
ADI1,0.0064701
RP13-512J5.1,0.0037661
RNASEH1,0.0029939
RPS7,0.0012441
COLEC11,0.00018834
ALLC,0.00037752
DCDC2C,0.0004283
SOX11,0.0090361
DKFZP761K2322,0.0012838
CMPK2,0.0011383
RSAD2,0.0036585
RNF144A,0.00084733
ID2,2.0552e-05
KIDINS220,1.2871e-05
MBOAT2,0.00022475
ASAP2,0.0064423
ITGB1BP1,0.0084784
CPSF3,0.01703
IAH1,0.01703
ADAM17,0.00077886
YWHAQ,0.0010975
TAF1B,9.1442e-05
GRHL1,1.0767e-05
KLF11,0.0063808
CYS1,0.0061816
AC104794.4,0.014437
RRM2,0.0036789
C2orf48,0.00057285
HPCAL1,0.0001791
ODC1,0.00062007
NOL10,0.0013872
ATP6V1C2,0.0014809
PDIA6,0.001224
AC092687.4,0.001224
KCNF1,0.020117
C2orf50,0.0016609
PQLC3,0.0058609
ROCK2,0.00077975
E2F6,0.003054
AC099344.1,0.003054
GREB1,0.00013623
NTSR2,0.0007747
LPIN1,9.8819e-06
TRIB2,0.019219
FAM84A,0.00059941
AC011897.1,0.0010444
NBAS,3.5522e-07
DDX1,0.00075616
AC008271.1,8.9333e-05
MYCN,5.7072e-05
FAM49A,1.1884e-05
RAD51AP2,0.0015794
VSNL1,0.0079881
SMC6,0.0017589
GEN1,0.0018486
MSGN1,0.001763
KCNS3,0.00021649
RDH14,0.0015084
NT5C1B-RDH14,2.5905e-05
NT5C1B,2.5905e-05
OSR1,0.0016733
TTC32,0.020727
WDR35,0.021283
MATN3,0.023651
LAPTM4A,0.0080545
SDC1,0.0053862
PUM2,0.026036
RHOB,0.00043418
HS1BP3,0.0017159
GDF7,0.030362
C2orf43,0.0014909
APOB,0.043724
TDRD15,0.011304
KLHL29,4.2659e-05
AC011239.1,0.00041297
ATAD2B,0.040667
FAM228B,0.047964
PFN4,0.047964
RP11-507M3.1,0.047964
FAM228A,0.047964
ITSN2,0.015808
NCOA1,0.010123
PTRHD1,0.0092942
CENPO,0.0092942
ADCY3,0.00819
EFR3B,0.0095386
POMC,0.0080723
DNMT3A,0.0003301
DTNB,0.0011227
ASXL2,0.0088266
KIF3C,0.00013312
AC013449.1,0.0029713
RAB10,0.00016004
GAREML,0.00053521
HADHA,0.0013553
HADHB,0.00042947
GPR113,0.00062668
EPT1,0.00076232
DRC1,0.00091871
OTOF,0.0005242
C2orf70,0.0048927
CIB4,0.0040541
KCNK3,0.0014969
SLC35F6,0.0064
CENPA,0.0038492
DPYSL5,0.0030192
MAPRE3,0.0033288
TMEM214,0.006929
AGBL5,0.009742
OST4,0.034639
EMILIN1,0.0077338
KHK,0.0077338
CGREF1,0.0022381
ABHD1,0.0033338
PREB,0.0030038
C2orf53,0.0017444
TCF23,0.0031706
SLC5A6,0.001757
ATRAID,0.0015133
CAD,0.0016941
SLC30A3,0.0032387
DNAJC5G,0.0051567
TRIM54,0.0019813
UCN,0.0016775
MPV17,0.0018062
GTF3C2,0.0072535
EIF2B4,0.01411
SNX17,0.01411
ZNF513,0.012687
PPM1G,0.0096077
NRBP1,0.001218
KRTCAP3,0.0030125
IFT172,0.0020055
FNDC4,0.0027356
GCKR,0.0028794
AC109829.1,0.0022561
C2orf16,0.0025695
ZNF512,0.0028558
CCDC121,0.0025161
GPN1,0.0025597
SUPT7L,0.0028173
SLC4A1AP,0.0022233
AC074091.13,0.0021877
MRPL33,0.0066892
AC110084.1,0.0051645
RBKS,0.0082727
BRE,8.4514e-05
FOSL2,4.5958e-05
PLB1,4.6659e-05
PPP1CB,0.049268
SPDYA,0.047405
TRMT61B,0.047675
WDR43,0.020148
FAM179A,0.0086782
C2orf71,0.019378
CLIP4,0.00086147
ALK,4.9135e-06
YPEL5,0.0096441
LBH,0.00089499
LCLAT1,0.0046171
CAPN13,0.0012346
GALNT14,6.3755e-05
CAPN14,0.00061346
EHD3,0.0022395
XDH,0.01118
MEMO1,0.0011167
DPY30,0.00062927
SPAST,0.0011443
SLC30A6,0.001038
NLRC4,0.0006773
YIPF4,0.0063461
BIRC6,0.024101
TTC27,0.017341
LTBP1,0.002351
RASGRP3,0.00069871
FAM98A,0.021203
CRIM1,0.0030439
AC007401.2,0.00045361
FEZ2,0.00040542
VIT,8.7118e-06
AC007382.1,0.0003525
STRN,0.00024817
HEATR5B,0.0012585
GPATCH11,0.0033464
EIF2AK2,0.0009177
SULT6B1,0.0024365
CEBPZ-AS1,0.0034913
CEBPZ,0.0034913
NDUFAF7,0.012653
PRKD3,0.010266
QPCT,0.00041757
CDC42EP3,0.0036472
RMDN2,0.00012612
CYP1B1,0.013073
ATL2,0.0063281
HNRNPLL,0.024099
GALM,0.010425
SRSF7,0.02676
GEMIN6,0.017784
DHX57,0.017784
MORN2,0.043083
ARHGEF33,0.0054036
AC019171.1,0.0060214
SOS1,0.0018548
CDKL4,6.6799e-05
MAP4K3,0.0024461
TMEM178A,0.0033968
THUMPD2,0.019298
SLC8A1,1.867e-06
AC007377.1,0.00012453
C2orf91,0.0010532
PKDCC,0.00067509
EML4,0.0026849
COX7A2L,0.0094647
KCNG3,0.00171
MTA3,0.00031159
HAAO,0.039024
THADA,0.00029716
ZFP36L2,0.0062383
PLEKHH2,0.0073383
DYNC2LI1,0.00035129
ABCG5,0.00059556
ABCG8,0.00059556
LRPPRC,0.00084628
PPM1B,0.0025509
SLC3A1,0.004526
PREPL,0.0010424
CAMKMT,0.0054065
SIX3,0.010308
SIX2,0.014085
SRBD1,0.0085704
PRKCE,2.6597e-10
EPAS1,0.00083536
TMEM247,0.0068719
ATP6V1E2,0.0022983
RHOQ,0.0012414
PIGF,0.0013818
CRIPT,0.0023361
SOCS5,0.0010049
LINC01118,0.0039449
LINC01119,0.0024853
MCFD2,0.0028767
TTC7A,0.00094871
C2orf61,0.0003895
RP11-761B3.1,0.00039445
CALM2,0.0044062
EPCAM,0.00021633
MSH2,7.6522e-05
KCNK12,0.00023597
AC138655.1,0.00012469
MSH6,0.02435
FBXO11,0.014377
FOXN2,0.014626
PPP1R21,0.015818
STON1,0.0085907
STON1-GTF2A1L,8.8554e-05
GTF2A1L,0.00057073
LHCGR,0.00056163
FSHR,0.011546
NRXN1,0.00017756
GPR75-ASB3,0.0014333
ASB3,0.0024829
CHAC2,0.0091133
ERLEC1,0.0091133
GPR75,0.0040269
PSME4,0.0020685
ACYP2,0.0009265
TSPYL6,0.032599
C2orf73,0.029715
SPTBN1,0.0010431
EML6,0.0026496
RTN4,0.0011453
CLHC1,0.0014536
RPS27A,0.0017107
MTIF2,0.0020555
CCDC88A,0.00083219
CCDC104,0.001242
SMEK2,0.0002645
PNPT1,0.00032463
EFEMP1,2.8483e-06
CCDC85A,0.00013358
VRK2,0.0039141
FANCL,0.00044316
BCL11A,0.00025935
PAPOLG,0.0069627
REL,0.02425
PUS10,0.0076143
PEX13,0.005759
KIAA1841,0.0044591
C2orf74,0.010281
AHSA2,0.014268
USP34,0.0005988
XPO1,0.0065059
FAM161A,0.0014153
CCT4,7.8255e-05
COMMD1,0.00034051
B3GNT2,0.0030998
TMEM17,0.00028743
EHBP1,0.0056121
OTX1,0.029368
WDPCP,0.0061848
MDH1,0.024391
UGP2,0.01212
VPS54,0.014044
PELI1,0.006572
LGALSL,0.010094
AFTPH,0.034353
SERTAD2,0.020951
SLC1A4,0.0013425
CEP68,0.0016264
RAB1A,0.0033596
MEIS1,0.0010377
ETAA1,0.014167
C1D,0.0016947
WDR92,0.010266
RP11-474G23.1,0.0047565
PNO1,0.011579
PPP3R1,0.0057801
CNRIP1,0.0010424
PLEK,0.001414
FBXO48,0.032645
APLF,0.0082301
PROKR1,0.0060372
ARHGAP25,3.5818e-06
BMP10,0.0015683
GKN2,0.0014413
GKN1,0.0025739
ANTXR1,0.0027259
GFPT1,0.015334
NFU1,0.014898
AAK1,0.00039168
ANXA4,0.00040999
GMCL1,0.016358
SNRNP27,0.0090119
MXD1,0.0071009
AC019206.1,0.0084231
ASPRV1,0.0028785
PCBP1,0.019955
C2orf42,0.0068508
TIA1,0.0057125
PCYOX1,0.0052454
SNRPG,0.0047612
FAM136A,0.0040741
TGFA,0.018528
ADD2,2.8444e-07
FIGLA,0.00062869
CLEC4F,0.0014462
CD207,0.0025201
VAX2,0.0040671
ATP6V1B1,0.003581
AC007040.11,0.00074005
ANKRD53,0.00086639
TEX261,0.00074005
NAGK,0.0022922
MCEE,5.0464e-05
MPHOSPH10,0.0010464
PAIP2B,0.0029331
ZNF638,0.006983
DYSF,0.0048079
CYP26B1,0.0032273
EXOC6B,5.6067e-05
SPR,0.0044449
EMX1,0.00040091
SFXN5,0.0036678
RAB11FIP5,0.0056959
NOTO,0.0012905
SMYD5,7.6225e-05
PRADC1,0.000208
CCT7,0.000208
FBXO41,5.7393e-05
EGR4,6.9383e-05
ALMS1,2.596e-05
NAT8,0.00016362
TPRKB,0.0003226
DUSP11,0.0002423
C2orf78,0.0031768
STAMBP,0.0090472
ACTG2,0.011975
DGUOK,0.0095583
TET3,2.8178e-05
MGC10955,7.8354e-06
BOLA3,7.8354e-06
MOB1A,2.6305e-06
CATX-2,8.4328e-06
MTHFD2,1.7087e-06
RP11-287D1.3,1.653e-07
SLC4A5,4.7042e-06
DCTN1,0.0086094
C2orf81,0.0086094
WDR54,0.045439
RTKN,0.0048028
INO80B,0.0022537
WBP1,0.0022537
MOGS,0.0022537
MRPL53,0.0028953
CCDC142,0.0041738
TTC31,0.0021891
LBX2,0.00072314
PCGF1,0.00072314
TLX2,0.00072314
DQX1,0.00077315
AUP1,0.00077315
HTRA2,0.00077315
LOXL3,0.00077315
DOK1,0.0050356
M1AP,9.09e-05
SEMA4F,9.1353e-05
HK2,0.0001835
POLE4,0.0053579
TACR1,0.0015682
EVA1A,0.00037122
MRPL19,0.0074902
GCFC2,0.0086056
LRRTM4,0.00060133
REG3G,0.0022465
REG1B,0.00042718
REG1A,0.00033389
REG3A,0.00026138
CTNNA2,5.3713e-08
LRRTM1,0.00061346
DNAH6,0.024998
TRABD2A,0.024124
AC022210.1,0.024124
TMSB10,0.024124
